deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
fake_1913.wav,2.796017,3.1076267,3.288379,2.7489166,3.61262,NISQAv2
fake_862.wav,2.7735996,2.3690841,3.9621308,2.7842607,3.5446408,NISQAv2
real_710.wav,4.6619062,4.4339385,4.713228,4.3616824,4.5633426,NISQAv2
fake_1085.wav,2.9906194,3.1792514,3.8073826,2.7498987,3.5279317,NISQAv2
fake_1091.wav,3.09599,2.8685997,3.6506388,3.1350482,3.7842,NISQAv2
fake_2598.wav,2.947478,2.874057,3.8366416,2.6432137,3.6078346,NISQAv2
real_704.wav,4.506221,4.4815016,4.6615334,4.1405807,4.517415,NISQAv2
fake_876.wav,2.5028133,1.8999263,3.8703837,2.956995,3.3487947,NISQAv2
fake_877.wav,2.6126485,1.9160895,3.8316789,2.926149,3.395857,NISQAv2
real_705.wav,4.381134,4.282258,4.5448246,4.0185504,4.41289,NISQAv2
fake_2599.wav,2.5368035,2.9492707,3.6043696,2.3768563,3.4514644,NISQAv2
fake_1090.wav,2.9772675,3.3249083,3.8182666,2.7200847,3.4616714,NISQAv2
fake_1084.wav,2.2136424,2.6206949,3.3197086,2.1039338,3.1507692,NISQAv2
real_711.wav,4.4785724,4.4052444,4.6392503,4.2032204,4.494575,NISQAv2
fake_863.wav,2.6863883,2.273379,2.8854496,2.3184712,3.3762932,NISQAv2
real_739.wav,4.5589905,4.484129,4.6889105,4.1906524,4.5562696,NISQAv2
fake_693.wav,3.362848,2.1127877,4.212625,3.615474,3.8284247,NISQAv2
fake_1912.wav,2.6688125,3.137954,3.371442,2.4923232,3.481636,NISQAv2
fake_1906.wav,2.47805,2.8294895,3.7764266,2.322867,3.0643275,NISQAv2
fake_687.wav,3.400653,2.2914107,4.331914,3.4778292,4.055701,NISQAv2
fake_1053.wav,3.1735342,2.8378398,3.9901583,3.545687,3.662142,NISQAv2
real_2123.wav,4.192729,4.264454,4.537877,3.9349566,4.34482,NISQAv2
fake_1735.wav,2.4776785,2.4341543,3.0286295,2.3075798,3.436127,NISQAv2
real_2137.wav,3.8526757,3.883198,4.24199,3.5496936,4.204842,NISQAv2
fake_1721.wav,2.1190238,2.2578356,3.3443573,2.202436,3.2306783,NISQAv2
fake_2228.wav,3.3262303,3.2441704,3.9829714,3.0450604,3.8440087,NISQAv2
fake_678.wav,2.9867918,2.3857322,3.56649,3.0578597,3.650059,NISQAv2
real_1358.wav,4.1141367,4.0660515,4.202571,3.7598784,4.308267,NISQAv2
fake_1047.wav,2.7741058,2.68976,3.7364788,2.9319108,3.5534797,NISQAv2
real_1370.wav,3.9513779,3.8719144,3.872878,3.6264637,4.069797,NISQAv2
fake_2566.wav,2.9070675,2.5805395,3.8715725,2.8201435,3.3945196,NISQAv2
fake_650.wav,3.136417,2.167836,3.8865457,2.9503214,3.640148,NISQAv2
real_922.wav,4.6648645,4.399114,4.687847,4.3813353,4.6495624,NISQAv2
fake_888.wav,2.760237,2.114815,4.026565,2.9187496,3.3231964,NISQAv2
fake_1709.wav,2.678394,2.6678061,3.6787646,2.6888065,3.4996288,NISQAv2
real_1416.wav,4.1601133,3.6412373,4.516275,4.074328,4.3514614,NISQAv2
fake_136.wav,2.560944,3.5735261,3.6666248,2.538164,3.550608,NISQAv2
fake_2200.wav,2.8705003,3.014695,3.7364583,2.5958567,3.5546913,NISQAv2
real_1402.wav,4.6982036,4.3177886,4.7430334,4.4320245,4.594348,NISQAv2
fake_122.wav,2.6128137,3.2847602,3.5085087,2.5655694,3.4860055,NISQAv2
fake_2214.wav,2.692158,2.7438884,3.0722463,2.1320705,3.4380298,NISQAv2
real_1364.wav,3.6791046,3.9415915,3.9834883,3.3355796,4.059506,NISQAv2
real_936.wav,4.6136837,4.5247827,4.6725197,4.3659806,4.5990434,NISQAv2
fake_2572.wav,2.6071808,2.2249227,3.8601031,2.8386245,3.6361885,NISQAv2
fake_644.wav,2.905491,2.5697799,3.4341419,2.643647,3.3975506,NISQAv2
real_1833.wav,3.3350165,2.2691083,4.418276,3.911323,3.8948166,NISQAv2
real_261.wav,4.561805,4.4372816,4.668115,4.288367,4.554555,NISQAv2
fake_1292.wav,1.8335446,2.80593,2.6693459,2.3746223,2.9421232,NISQAv2
real_2484.wav,3.92783,3.4907272,4.36432,4.225467,4.069464,NISQAv2
real_507.wav,4.423142,3.8853824,4.469244,4.210258,4.4342284,NISQAv2
real_1199.wav,4.419236,3.7292318,4.460167,4.165252,4.4272637,NISQAv2
real_513.wav,3.9737194,3.5256803,4.343974,4.198702,3.5524092,NISQAv2
fake_1286.wav,2.309592,3.4171298,2.4106605,2.3514314,3.1795294,NISQAv2
real_2490.wav,3.6636064,3.3295798,4.260882,3.6764555,3.270166,NISQAv2
real_1827.wav,3.1133046,2.2639143,4.522131,4.050219,4.0664687,NISQAv2
real_275.wav,4.8347034,4.4654565,4.8121634,4.401708,4.6578846,NISQAv2
fake_491.wav,2.9052975,2.6262655,2.8338077,2.8082364,3.7358594,NISQAv2
fake_485.wav,2.8482444,1.8637955,4.144291,3.4352872,3.7450628,NISQAv2
real_249.wav,4.586049,4.238439,4.625596,4.257944,4.583385,NISQAv2
fake_1537.wav,2.7823234,2.9953487,3.4610546,2.6567354,3.5548992,NISQAv2
real_2321.wav,4.741541,4.4447093,4.7153654,4.3296695,4.635123,NISQAv2
real_1628.wav,4.334265,3.9576647,4.561565,4.298267,4.3979473,NISQAv2
fake_308.wav,3.2335129,3.6807032,3.9641864,2.8373926,3.7424295,NISQAv2
fake_1251.wav,3.5475833,2.795554,4.167041,3.4817138,3.9394274,NISQAv2
real_2447.wav,3.4888806,3.5376256,4.061471,3.2540803,3.4440272,NISQAv2
fake_1245.wav,3.1543677,2.4563155,4.1354957,3.0247867,3.7461073,NISQAv2
real_2453.wav,3.5491323,3.2379382,4.3638496,3.7246351,3.8475773,NISQAv2
fake_1523.wav,3.0623548,3.3678815,3.8205292,2.978943,3.7175398,NISQAv2
real_2335.wav,4.7279067,4.274118,4.6450696,4.324186,4.5995173,NISQAv2
fake_334.wav,2.0575545,1.9508952,2.8196585,2.36256,3.0013368,NISQAv2
fake_2002.wav,1.7286414,1.9390574,2.9552329,2.0228791,2.555318,NISQAv2
real_1614.wav,4.387317,4.168818,4.533734,4.3276563,4.169221,NISQAv2
fake_452.wav,2.5763304,2.6026309,3.8278008,2.3187747,3.4567692,NISQAv2
real_1172.wav,3.2710292,3.4543464,2.8104413,2.949642,3.8226528,NISQAv2
fake_446.wav,3.4099147,3.5169146,4.1029086,3.267866,3.9359326,NISQAv2
real_1166.wav,4.3024836,4.07083,4.2797785,3.9314928,4.35123,NISQAv2
fake_1279.wav,3.5195777,2.4399154,4.248002,3.731253,3.9014373,NISQAv2
real_2309.wav,4.454978,4.283616,4.6518965,4.1933675,4.4297194,NISQAv2
fake_320.wav,3.260991,3.6058934,3.981222,2.9214113,3.781027,NISQAv2
fake_2016.wav,1.3947076,1.7927378,3.1362207,2.076101,2.2597773,NISQAv2
real_1600.wav,4.4921465,4.3694506,4.631033,4.371695,4.5359554,NISQAv2
fake_2189.wav,3.153248,3.3145642,4.0037875,2.6183329,3.6906557,NISQAv2
real_1947.wav,4.3116665,4.0962214,4.295148,3.8052588,4.1977706,NISQAv2
real_315.wav,4.5914135,4.3817153,4.659162,4.201839,4.5205684,NISQAv2
fake_1480.wav,2.7219872,3.303282,3.2779875,2.4258945,3.4036195,NISQAv2
real_2296.wav,4.543373,4.1956906,4.66074,4.251517,4.517526,NISQAv2
real_473.wav,4.5488296,4.3213105,4.5419693,4.2014527,4.443855,NISQAv2
real_467.wav,4.7816095,4.4726386,4.6806884,4.2603874,4.5840907,NISQAv2
fake_1494.wav,2.896813,3.5566738,3.6554348,2.6761174,3.5427701,NISQAv2
real_2282.wav,4.447537,4.2212157,4.649105,4.216779,4.488537,NISQAv2
real_1953.wav,3.0273154,3.318257,3.7878463,2.8809524,3.5821378,NISQAv2
real_301.wav,4.688394,4.3612866,4.721672,4.2398643,4.547562,NISQAv2
fake_283.wav,2.7278943,3.3997476,3.4600718,2.126055,3.409011,NISQAv2
real_329.wav,4.4710445,4.287382,4.6364083,4.1190295,4.4439797,NISQAv2
fake_297.wav,3.2611654,3.4514947,4.175617,3.1334252,3.8748596,NISQAv2
fake_1443.wav,3.0953336,3.65855,3.8521879,2.8653984,3.7617671,NISQAv2
real_2255.wav,4.571347,4.1315284,4.6701927,4.3271966,4.58153,NISQAv2
real_1984.wav,2.816961,3.1222937,3.8559186,3.1024163,3.579172,NISQAv2
fake_1325.wav,2.8443758,3.504836,3.5769415,2.8568714,3.6565802,NISQAv2
real_2533.wav,4.6138735,4.447475,4.6128025,4.3156734,4.5097075,NISQAv2
fake_1331.wav,3.3152225,3.6815205,3.9893136,2.9737976,3.6903217,NISQAv2
real_2527.wav,4.2861204,4.066447,4.443661,4.039225,4.330562,NISQAv2
real_1990.wav,2.854962,3.4587831,3.8901987,2.5916007,3.3314347,NISQAv2
real_1748.wav,4.3192606,3.894708,4.5069885,4.1799865,4.452802,NISQAv2
fake_268.wav,2.9904122,2.8324862,3.8051665,2.9057455,3.7464175,NISQAv2
fake_1457.wav,2.7246683,3.3079035,3.4255648,2.3906891,3.5040925,NISQAv2
real_2241.wav,4.626686,4.226542,4.716876,4.3611126,4.600324,NISQAv2
fake_240.wav,3.472274,3.6776268,4.0639744,3.3273733,3.9160664,NISQAv2
fake_2176.wav,2.5465567,3.481577,3.1799939,2.2591908,3.4875975,NISQAv2
real_1760.wav,4.2487087,3.4003646,4.493748,4.136131,4.428862,NISQAv2
real_2269.wav,4.4814286,4.0176954,4.6524353,4.1853566,4.5273886,NISQAv2
fake_1319.wav,2.253011,2.8450282,3.6607215,3.096543,3.7532785,NISQAv2
fake_2610.wav,3.7283354,3.510549,4.3725443,3.3550935,4.0242214,NISQAv2
fake_526.wav,2.9139206,2.2690368,3.9210894,2.8254764,3.5309865,NISQAv2
real_1006.wav,4.236424,3.1801794,4.36831,4.170449,4.2457867,NISQAv2
fake_2604.wav,2.3034647,2.4319687,3.716678,2.2704904,2.8595655,NISQAv2
fake_532.wav,3.1602414,2.3767068,4.027616,3.090877,3.7740204,NISQAv2
real_1012.wav,4.3006525,3.0101192,4.504137,4.21787,4.3681545,NISQAv2
real_498.wav,3.36785,1.6825027,4.2969413,3.972904,4.0375404,NISQAv2
fake_254.wav,3.4401379,3.878646,3.8973386,3.0831838,3.859112,NISQAv2
fake_2162.wav,2.6863346,3.2246697,3.904843,2.4619653,3.5370305,NISQAv2
real_1774.wav,3.9841878,3.1562881,4.4470606,3.8493602,4.288114,NISQAv2
real_54.wav,4.452986,3.7155917,4.4473577,4.2931604,4.4712873,NISQAv2
real_671.wav,3.527858,3.3182068,3.1325212,3.6560042,4.1220875,NISQAv2
fake_903.wav,2.7460864,2.9026458,3.7175682,2.7609713,3.3507502,NISQAv2
real_2094.wav,4.0672765,3.91272,4.397562,3.7979112,4.2799106,NISQAv2
fake_1682.wav,2.1976993,2.0088143,3.566651,2.6873367,3.3040698,NISQAv2
real_117.wav,4.5954046,4.5248237,4.5076466,4.199303,4.4892473,NISQAv2
real_103.wav,4.5924206,4.03671,4.725337,4.399298,4.6498504,NISQAv2
real_1589.wav,4.7345314,4.4750156,4.591093,4.47264,4.6247263,NISQAv2
real_2080.wav,4.6680975,4.494859,4.6716175,4.338361,4.6223006,NISQAv2
fake_1696.wav,2.7218978,2.3051589,3.6535153,2.8825362,3.50193,NISQAv2
real_40.wav,4.4458914,3.7685506,4.514826,4.1766877,4.474294,NISQAv2
fake_917.wav,2.4292438,2.315957,3.7152379,2.6213694,3.2272263,NISQAv2
real_665.wav,3.7689261,3.178803,3.2443578,3.8580058,3.375189,NISQAv2
fake_90.wav,3.051569,3.2643037,3.9937704,2.9303873,3.6959896,NISQAv2
real_895.wav,3.210783,2.156378,4.237153,3.609317,3.707712,NISQAv2
real_68.wav,4.322658,3.8070583,4.497028,4.2105927,4.5318522,NISQAv2
fake_1866.wav,3.1569893,3.5708263,3.6400447,2.6333013,3.683407,NISQAv2
fake_1872.wav,3.5492413,3.6280482,4.1089115,3.1316926,3.8875031,NISQAv2
real_881.wav,3.403009,2.203885,4.377103,3.729365,3.9786608,NISQAv2
real_659.wav,3.7817397,3.3063488,3.5596821,3.5925581,4.0656075,NISQAv2
fake_84.wav,2.8384626,3.18224,3.9460628,2.5396888,3.556772,NISQAv2
fake_1127.wav,2.8452976,3.2668965,3.5548246,2.3279445,3.5849288,NISQAv2
fake_718.wav,3.172198,4.0331917,4.0877895,2.838994,3.798638,NISQAv2
real_1238.wav,3.8803015,2.803046,4.379798,3.8669682,3.9450023,NISQAv2
real_97.wav,4.5353518,4.261022,4.611479,4.133316,4.540483,NISQAv2
fake_2348.wav,3.295674,3.6238914,4.039309,2.945729,3.8572292,NISQAv2
fake_1899.wav,2.7707171,2.2314577,3.269892,2.543968,3.5019798,NISQAv2
real_2057.wav,4.505663,4.6839323,4.733568,4.338927,4.560501,NISQAv2
fake_1641.wav,3.216789,3.1890948,3.8736005,3.2008848,3.8601687,NISQAv2
real_2043.wav,4.73371,4.5255966,4.688758,4.335362,4.554117,NISQAv2
fake_1655.wav,3.2358105,3.3163142,3.842486,3.3103902,3.6788208,NISQAv2
real_83.wav,4.4512906,3.8611503,4.5760117,4.299527,4.567902,NISQAv2
fake_1133.wav,2.8028755,2.9437478,3.3518946,2.4523313,3.6386602,NISQAv2
real_1204.wav,4.4673862,4.1272626,4.5381556,4.2126017,4.537597,NISQAv2
real_856.wav,3.536195,3.0432146,4.2414327,4.2031054,4.3385196,NISQAv2
fake_2412.wav,2.5937383,2.6030276,2.8578959,2.4204237,3.569092,NISQAv2
fake_724.wav,2.6776628,3.1805193,3.022251,2.4759886,3.6348999,NISQAv2
fake_53.wav,3.4556172,2.770231,4.025879,3.4894798,3.7872155,NISQAv2
real_1562.wav,4.5012126,4.273734,4.5401745,4.1761427,4.4264455,NISQAv2
fake_2374.wav,2.899978,3.025056,4.0186143,3.0691423,3.6518977,NISQAv2
real_1576.wav,4.6553965,4.5537724,4.728359,4.5132823,4.68404,NISQAv2
fake_2360.wav,3.3733032,3.0134995,4.380221,3.6210678,3.9234335,NISQAv2
fake_1669.wav,3.105531,3.4953039,3.4156058,2.8841336,3.7487648,NISQAv2
fake_47.wav,3.3622768,3.0427322,4.0822325,3.336672,3.97207,NISQAv2
real_1210.wav,4.371214,4.1248474,4.529045,4.1861296,4.4600077,NISQAv2
fake_2406.wav,2.9341774,2.9750674,4.0722537,3.1417596,3.599316,NISQAv2
fake_730.wav,3.0839179,3.3155947,3.8912156,2.9147222,3.7364488,NISQAv2
real_842.wav,3.918097,3.0349383,4.2507515,3.8860934,4.2700076,NISQAv2
real_1209.wav,4.2653875,4.2363954,4.364538,4.1776323,4.333412,NISQAv2
fake_729.wav,2.9539194,3.6824906,3.8825705,2.7305777,3.6779866,NISQAv2
real_683.wav,4.396776,3.2985585,4.4234676,4.2559867,4.477621,NISQAv2
fake_1116.wav,3.0298917,2.963277,3.5318692,2.6367621,3.7393057,NISQAv2
fake_1670.wav,3.7600813,3.5565403,4.0825944,3.6741803,4.0330124,NISQAv2
real_2066.wav,4.6467395,4.5510964,4.745159,4.2979746,4.587802,NISQAv2
fake_2379.wav,3.4498491,3.2259693,4.2948623,3.3021939,3.9299247,NISQAv2
fake_1664.wav,3.7724943,3.3571522,4.3680096,3.7865832,4.0079,NISQAv2
real_2072.wav,4.5232024,4.4580364,4.6225195,4.115203,4.5218415,NISQAv2
fake_1102.wav,2.1723235,2.9603233,2.306271,2.1530654,3.2401612,NISQAv2
real_697.wav,4.1129475,3.694647,4.252668,3.8623288,3.990363,NISQAv2
fake_62.wav,3.2814257,2.8079345,4.2098823,3.267722,3.8513095,NISQAv2
fake_715.wav,3.0171683,3.7659628,3.3825498,2.7336566,3.6792572,NISQAv2
fake_2423.wav,2.8161218,2.817538,3.981184,2.5141852,3.6489058,NISQAv2
real_867.wav,2.8879569,2.7960155,3.3454282,2.9167128,3.629273,NISQAv2
real_1235.wav,3.8600266,2.9595459,4.4181194,3.961064,4.1732097,NISQAv2
fake_2345.wav,2.6975825,3.3412673,3.6534784,2.18065,3.5040739,NISQAv2
real_1553.wav,4.0285697,3.8135495,4.3591537,3.7900314,4.284453,NISQAv2
fake_1894.wav,3.2882464,3.6144865,4.2176676,3.32288,3.704633,NISQAv2
fake_1658.wav,3.202727,3.497392,3.6537488,2.992932,3.8200352,NISQAv2
fake_1880.wav,2.7723124,3.395342,2.717038,2.3337736,3.436491,NISQAv2
fake_2351.wav,3.3212266,3.8980107,4.060837,2.9579055,3.922665,NISQAv2
real_1547.wav,3.4670222,3.7130964,4.0690584,3.4429867,3.9572003,NISQAv2
real_873.wav,4.0160723,2.9204276,4.4038143,3.9698677,4.266725,NISQAv2
fake_701.wav,2.9646823,2.0037067,3.802326,3.2936327,3.6586118,NISQAv2
fake_2437.wav,2.2284048,2.8462882,2.9692674,2.015633,3.0355985,NISQAv2
real_1221.wav,2.8863864,2.3103893,2.57488,3.04608,3.733577,NISQAv2
fake_76.wav,2.7097905,2.916746,3.8097706,2.8557272,3.4818249,NISQAv2
fake_932.wav,3.4107552,3.7382715,3.8644292,2.8153336,3.8743062,NISQAv2
real_640.wav,3.8073022,2.5004628,4.1620617,4.1071105,4.1688,NISQAv2
real_898.wav,3.6333854,3.4985747,4.207261,3.6092954,3.9404733,NISQAv2
real_65.wav,4.109392,3.6093996,4.323161,3.9464557,4.427709,NISQAv2
real_126.wav,3.6502752,4.138212,4.060536,3.3041646,4.042167,NISQAv2
real_132.wav,4.314997,4.457832,4.4296,4.044989,4.4204783,NISQAv2
real_654.wav,3.469064,2.4365947,3.3167982,3.5089588,3.8904986,NISQAv2
fake_926.wav,3.7202206,3.876937,4.1215744,3.3155086,4.1221757,NISQAv2
real_71.wav,4.333234,3.8276212,4.4847374,4.1905785,4.492513,NISQAv2
fake_89.wav,2.653475,2.9236226,3.611328,2.2342668,3.445358,NISQAv2
real_59.wav,4.4686522,3.830311,4.563346,4.2083554,4.496671,NISQAv2
fake_1857.wav,3.084751,2.1258314,4.2999244,3.522741,3.8395574,NISQAv2
real_2099.wav,3.5958898,3.2654126,4.144553,3.7986739,4.051714,NISQAv2
fake_2386.wav,3.144518,3.0234416,4.1083117,3.1185277,3.7442594,NISQAv2
real_1590.wav,4.5870333,4.53651,4.6964726,4.431358,4.5562434,NISQAv2
fake_2392.wav,2.8435142,2.8880844,3.9417295,2.7051537,3.580899,NISQAv2
real_1584.wav,4.49214,4.4222155,4.6280518,4.4218025,4.5725255,NISQAv2
fake_1843.wav,2.8894353,1.9780213,4.3175774,3.7522123,3.6568587,NISQAv2
real_668.wav,3.8709319,3.2711513,4.1634955,3.58206,3.9904354,NISQAv2
real_2264.wav,4.6599207,4.1144214,4.7357855,4.3541393,4.6049676,NISQAv2
fake_1472.wav,2.4612951,2.7067392,3.3108983,2.3683603,3.3469331,NISQAv2
real_2502.wav,4.1123366,4.0764537,4.405408,4.148268,4.308738,NISQAv2
fake_1314.wav,2.9720209,3.7497466,3.4163399,2.5129645,3.5354435,NISQAv2
real_481.wav,2.6277652,1.9799104,4.0553575,3.1702845,3.2510636,NISQAv2
real_495.wav,3.8693101,2.7238605,4.412358,4.0465074,4.276632,NISQAv2
fake_2609.wav,2.8952591,2.7973754,3.7260392,2.74274,3.5892155,NISQAv2
real_2516.wav,4.2704573,4.2131968,4.33141,4.2307124,4.2679954,NISQAv2
fake_1300.wav,1.9340872,2.6907864,2.7870414,2.5224497,3.250109,NISQAv2
real_2270.wav,4.5290933,4.105199,4.6794147,4.291991,4.5379596,NISQAv2
fake_1466.wav,2.3383348,3.0456598,3.0398324,2.5533965,3.1819017,NISQAv2
fake_259.wav,3.6416097,3.8796194,4.1021237,3.127411,4.0077467,NISQAv2
real_1779.wav,4.27522,3.5680683,4.480487,4.025486,4.438665,NISQAv2
real_2258.wav,4.58714,3.9549272,4.6726875,4.2118773,4.5598497,NISQAv2
real_1751.wav,4.3305864,3.3989384,4.536917,4.0839396,4.4629574,NISQAv2
fake_2147.wav,2.6088402,3.2334921,3.3199809,2.3830736,3.362155,NISQAv2
fake_271.wav,2.6428597,2.7434928,3.716001,2.4913929,3.5950968,NISQAv2
real_1989.wav,3.0962005,3.16364,3.9267688,3.0763342,3.5743852,NISQAv2
real_1037.wav,3.1895566,3.0520182,4.313229,3.2618542,3.5569868,NISQAv2
fake_517.wav,2.7674577,2.385517,3.90721,2.5552402,3.3869708,NISQAv2
fake_1328.wav,2.4354675,3.430924,3.37794,2.5906265,3.297672,NISQAv2
real_1023.wav,4.4849777,4.369017,4.516122,4.3246865,4.4566216,NISQAv2
fake_503.wav,2.6693776,3.427557,4.0741506,2.4911344,3.6404815,NISQAv2
real_1745.wav,4.259502,3.7623472,4.4502025,4.059985,4.4239974,NISQAv2
fake_2153.wav,2.7835193,3.636565,3.7278163,2.9552722,3.6537411,NISQAv2
fake_265.wav,3.1745431,3.5657449,3.7152467,2.811916,3.7142959,NISQAv2
real_324.wav,4.549551,4.2545924,4.6275587,4.1607656,4.4792647,NISQAv2
real_1976.wav,2.8716729,3.0475843,3.7444375,2.753689,3.436645,NISQAv2
real_442.wav,4.034018,3.135184,4.29416,3.9811964,4.2993293,NISQAv2
real_456.wav,4.023264,3.2549317,4.3512297,3.963257,4.273783,NISQAv2
real_330.wav,4.460841,4.2009478,4.5349765,4.05121,4.392355,NISQAv2
real_1962.wav,2.8471272,2.9300497,3.7239797,2.9170396,3.466461,NISQAv2
real_318.wav,4.4821205,4.226056,4.637767,4.0905466,4.4645357,NISQAv2
real_1792.wav,3.3145149,1.9642239,4.089354,4.027575,4.0101185,NISQAv2
fake_2184.wav,2.417783,3.2116013,3.4087012,2.1332867,3.4704978,NISQAv2
fake_1499.wav,3.0942194,3.4094899,3.8321579,2.9285448,3.7408204,NISQAv2
real_1786.wav,3.6428044,2.1862106,4.3814516,4.1890864,4.2344337,NISQAv2
fake_2190.wav,2.6771402,2.887101,3.525267,2.5732722,3.5970185,NISQAv2
real_293.wav,4.605622,4.367438,4.7133703,4.220283,4.542615,NISQAv2
fake_339.wav,2.1555464,2.0372486,2.8184905,2.323207,3.1700528,NISQAv2
real_1619.wav,4.328916,4.266683,4.629036,4.297012,4.254767,NISQAv2
real_2310.wav,4.4114785,4.189363,4.602233,4.143021,4.430576,NISQAv2
fake_1506.wav,2.7760856,3.1203043,3.3362386,2.5729363,3.5527666,NISQAv2
real_2476.wav,3.5808308,3.999574,4.1941,3.4087124,3.459374,NISQAv2
fake_1260.wav,3.0607073,2.5333285,4.0309587,3.1929905,3.4557455,NISQAv2
real_2462.wav,3.7238057,3.1903722,4.1205635,3.8677924,4.062622,NISQAv2
fake_1274.wav,3.2847316,2.901962,4.1204534,3.0724225,3.752856,NISQAv2
real_2304.wav,4.6493235,4.270086,4.588718,4.284372,4.590097,NISQAv2
fake_1512.wav,2.5525436,3.3598835,3.611041,2.1879904,3.4335172,NISQAv2
real_287.wav,4.4184837,4.2628064,4.642315,4.2067394,4.3902974,NISQAv2
real_1625.wav,4.372873,4.047206,4.5026097,4.2412324,4.478474,NISQAv2
fake_2033.wav,2.8399627,3.696333,3.66662,2.1242063,3.5061162,NISQAv2
fake_305.wav,3.2195842,3.7604358,3.9955676,2.770716,3.7283866,NISQAv2
real_1143.wav,3.9138193,3.5301828,3.8266952,3.615061,4.2463894,NISQAv2
fake_463.wav,2.8473876,2.7284539,3.618705,2.9755573,3.5313854,NISQAv2
fake_1248.wav,3.6255457,2.6233087,4.2525697,3.3336446,3.913589,NISQAv2
real_1157.wav,4.5829377,4.2377996,4.5893564,4.2646995,4.507627,NISQAv2
fake_477.wav,3.5547228,3.8540175,4.218686,3.1932259,4.0558286,NISQAv2
real_1631.wav,3.6897032,3.6559322,4.34923,3.823281,3.1541345,NISQAv2
fake_2027.wav,1.4220183,1.6425819,3.2213428,2.1032243,2.265465,NISQAv2
fake_311.wav,3.0547073,3.7670696,3.9595482,2.6056836,3.6752436,NISQAv2
real_2338.wav,4.6797028,4.3897204,4.6838303,4.3124824,4.5764384,NISQAv2
real_250.wav,4.639928,4.3547044,4.5919576,4.3714423,4.534859,NISQAv2
real_1802.wav,4.085681,3.3316448,4.538458,4.080742,4.1288266,NISQAv2
real_536.wav,3.9819067,2.9545355,4.484616,4.1753316,4.1319094,NISQAv2
real_522.wav,4.0867596,3.1242347,4.3967304,4.204499,4.186416,NISQAv2
fake_488.wav,3.251901,2.709295,4.2467365,3.301061,3.8103404,NISQAv2
real_244.wav,4.6265316,4.48437,4.6976147,4.3092904,4.528337,NISQAv2
real_1816.wav,3.5117328,1.9754686,4.491566,4.061664,3.8918972,NISQAv2
real_2489.wav,4.1891418,3.687288,4.4839163,4.056373,4.325892,NISQAv2
real_1180.wav,4.3701572,3.7149937,4.296668,3.997648,4.306499,NISQAv2
real_1194.wav,4.154053,4.0451035,4.280235,3.7536414,4.1644635,NISQAv2
real_278.wav,4.6616883,4.3914413,4.6949105,4.242191,4.4999194,NISQAv2
fake_885.wav,2.5515642,2.0223851,3.662142,2.7227314,3.1983337,NISQAv2
fake_1062.wav,2.6974256,2.4166346,3.8252895,3.0965226,3.3409617,NISQAv2
fake_1704.wav,2.149381,2.61159,3.1159234,2.0097044,3.1417446,NISQAv2
real_2112.wav,3.6880758,3.4996722,4.171699,3.5600276,4.0521474,NISQAv2
fake_2219.wav,3.01105,2.9850461,3.7602727,2.7418296,3.6798847,NISQAv2
fake_1710.wav,2.5159404,2.2881658,3.5239286,2.570689,3.4153192,NISQAv2
real_2106.wav,4.118843,3.897613,4.325825,3.9727244,4.3551173,NISQAv2
fake_1076.wav,2.6096072,3.0425832,3.5273392,2.1932895,3.2548928,NISQAv2
fake_891.wav,2.7573657,2.1391983,4.0902076,3.2350674,3.4734538,NISQAv2
real_1369.wav,4.4245844,4.2172728,4.4551167,4.2016053,4.4071584,NISQAv2
fake_649.wav,3.348605,2.2533026,4.028668,3.5096447,3.9570563,NISQAv2
real_913.wav,3.5210257,3.5401769,4.0409074,3.2606094,3.8646638,NISQAv2
fake_661.wav,3.0566506,2.8095124,3.5691416,2.8673434,3.69676,NISQAv2
fake_2557.wav,3.3190062,3.5000846,3.7839205,3.2516468,3.8397062,NISQAv2
real_1341.wav,3.6700547,3.9036052,3.9794178,3.3351047,3.9502978,NISQAv2
fake_2231.wav,2.9498897,3.2416513,3.8186858,2.392468,3.6909206,NISQAv2
fake_107.wav,3.0610042,2.637491,4.1315274,3.1209211,3.7649457,NISQAv2
real_1427.wav,3.84025,2.444408,4.3276634,4.006825,4.2332377,NISQAv2
fake_1738.wav,2.2965515,2.1023026,3.3622296,2.5751212,3.2803583,NISQAv2
fake_2225.wav,3.0779278,3.1859539,3.803715,2.7423513,3.7235887,NISQAv2
fake_113.wav,3.4944966,3.9500945,4.0476384,2.905481,4.0701227,NISQAv2
real_1433.wav,4.0338717,2.6079075,4.3861914,3.9209774,4.2668414,NISQAv2
fake_675.wav,3.1409645,2.4378774,4.045227,3.4076402,3.8355052,NISQAv2
fake_2543.wav,3.1733139,3.5550764,4.064897,3.1688957,3.8688142,NISQAv2
real_907.wav,2.9582083,2.9416883,3.524602,2.853903,3.5701678,NISQAv2
real_1355.wav,3.2785633,3.9839964,3.7303247,3.113756,3.793067,NISQAv2
real_734.wav,4.832025,4.622374,4.8367414,4.47396,4.670606,NISQAv2
fake_846.wav,2.4905658,2.5206425,4.0527506,2.6044815,3.5420282,NISQAv2
fake_852.wav,2.4934423,2.1230786,3.8108609,2.656331,3.4822984,NISQAv2
real_720.wav,4.544261,4.4326515,4.671772,4.317101,4.5564218,NISQAv2
